,total_pa,age,years_after_28,primary_position,bats,avg_lineup_position_,total_pa_,avg_lineup_position,ops_reg,k_rate_batter_reg,bb_rate_batter_reg,batter_avg_exp_ba_reg,batter_avg_xwoba_reg,batter_avg_woba_reg,babip_batter_reg,fly_balls_ratio_batter_reg,ground_balls_ratio_batter_reg,line_drives_ratio_batter_reg,popups_ratio_batter_reg,hr_fb_pct_batter_reg
590,28.0,27.0,0.0,rf,R,9.1,17.5,4.5349214747568904,0.8972804922051593,0.2463969346945891,0.18614122750835926,0.3447625495989795,0.3762386904749374,0.41753036991585696,0.4243433826975724,0.11496568583001252,0.28150739736060315,0.21504440886952098,0.0469992578452878,0.43762594128337845
591,0.0,28.0,0.0,rf,L,7.857142857142858,16.25,4.5349214747568904,0.48762713950698383,0.46677322497074136,0.0794436526559099,0.32805577147081494,0.3652919467773847,0.23179686226384855,0.3241162211971279,0.17985439043707901,0.13996388923045494,0.14027255010271994,0.012330764991267335,0.051603937829459524
592,53.0,27.0,0.0,1b,R,8.161246050413952,390.125,4.780157613345157,0.7061656279327707,0.3343504030490144,0.07263452299483443,0.35243377520875824,0.4434491393072168,0.3174542048112839,0.303134475686801,0.21120741388348804,0.24006523125021254,0.13795327040551486,0.039490701302670426,0.22171706660865143
593,0.0,35.0,7.0,lf,L,9.411764705882351,40.125,5.002857585924129,0.6433211493274131,0.2750388620234957,0.05976475834622811,0.3115718223882925,0.3233246081775677,0.2980059503921764,0.3118761368985157,0.2185214585907632,0.25104403721846325,0.20824061409426697,0.023462693962718446,0.10057020433962426
594,495.0,23.0,0.0,ss,B,8.58146115959561,326.0,5.1327474351055535,0.5527106733746603,0.20247739224623526,0.09997299594543076,0.27864996265821385,0.2839438896682517,0.2696503078309221,0.2388663854966281,0.16400174017971667,0.3914435125775771,0.1638465951482133,0.06485310347754139,0.07166152334434739
595,516.0,28.0,0.0,1b,L,4.235500523186451,299.0,4.780157613345157,0.7226672376249211,0.21829014146296655,0.09440696019188802,0.31481541991469686,0.3797178116364589,0.32319205837222215,0.25609200844994234,0.2643570832786465,0.26525182097659633,0.15512058952184468,0.06962266728198598,0.17218944135349387
596,581.0,26.0,0.0,cf,L,4.844543388519328,487.125,5.906513769866786,0.7397725511685224,0.2364700430755766,0.07978651780845625,0.2971248531596249,0.35587001687283,0.3338834261858862,0.27214922159959987,0.21142928217472565,0.30832850454364996,0.15365227310273197,0.06560661511432184,0.22269732273000994
597,314.0,25.0,0.0,rf,L,6.032541402807883,247.5,4.5349214747568904,0.7486349695578216,0.22690665754704253,0.0705472380948042,0.2982056840690012,0.3184826297409175,0.3518690913980544,0.3402730131241793,0.17079912230912705,0.3893485638589446,0.16223762960812455,0.022474743733709578,0.1501497940400607
598,117.0,31.0,3.0,1b,L,4.716410168629026,377.5,4.780157613345157,0.7257442568603951,0.28917700131958646,0.13516265594335666,0.37007281196577324,0.4347547627489007,0.3356550741211001,0.3136298178433271,0.16155408744390995,0.2920263237926658,0.16246854851760387,0.03758636603075036,0.21124954735518023
599,333.0,29.0,1.0,lf,L,5.917126274970419,486.5,5.002857585924129,0.7078758576753211,0.37214878667102796,0.15299467898346597,0.3279066391819877,0.4478978146374366,0.31976100418512754,0.23241721612776067,0.2054623187608481,0.1776310370640366,0.09950533152162475,0.0668144334812951,0.3102010862293449
600,0.0,28.0,1.0,1b,R,8.125,16.5,4.780157613345157,0.5193612422575609,0.27838153510427194,0.14301004178297533,0.3293108959697179,0.372792975197139,0.24633250158200484,0.16758508084260884,0.15270577411244704,0.3734196115301148,0.1260365521259831,0.032696727695658304,0.20278013319859722
601,656.0,28.0,0.0,1b,R,3.7308908291028753,655.75,4.780157613345157,0.8397793081666517,0.19483193795647644,0.0795682419952084,0.34066204050378357,0.41922868164095156,0.3734947037583581,0.2771116186256286,0.23754420799286172,0.2900690214293317,0.17809753496120206,0.07023535306585156,0.27353969854950533
602,227.0,26.0,0.0,2b,R,8.64459416688158,96.5,5.021789243444917,0.6959805667401744,0.25563288228842573,0.04179000808118634,0.3294779305509078,0.3575323192372441,0.3137722481512103,0.3265413151493976,0.21302501349746847,0.29806398782896987,0.1858511940614688,0.025817019225196067,0.14684540401651963
603,622.0,21.0,0.0,3b,L,5.470588235294118,81.875,5.174070185843233,0.7796233444645074,0.2573252785769627,0.11295112542248684,0.3402829817279077,0.4018039678106287,0.3494510835361049,0.33079829999904736,0.11704180962103888,0.3999946858419573,0.16478275377219578,0.027567928332599013,0.30016705017185047
604,431.0,32.0,4.0,3b,L,8.055060802128251,317.625,5.174070185843233,0.6970372320544012,0.24596709361138666,0.10557963276583816,0.31823497673289064,0.3523015603632079,0.3147243449737863,0.3034005551180114,0.19431684882725905,0.3259068684750385,0.1754570419045753,0.027319468383062293,0.13488424029041468
605,567.0,25.0,0.0,cf,L,8.75,10.0,5.906513769866786,1.1056702162263792,0.3748546632378753,0.1093293384324355,0.4193704977790017,0.4527117956772139,0.4922500577358064,0.7644101968142893,0.15704161295135002,0.20147742835479826,0.1506337772392581,0.017252399082921328,0.3869690222081034
606,414.0,33.0,5.0,rf,R,4.026445439049856,499.625,4.5349214747568904,0.8017233192465469,0.28866768596607034,0.1063922271368602,0.3736680969420496,0.46290290493643005,0.3540677904467372,0.269658170084035,0.161586698077402,0.3122488623512415,0.15067284392427563,0.05027496737133697,0.45281676054038944
607,0.0,28.0,0.0,c,R,9.0,37.5,7.0242474263825025,0.4377035633535565,0.27832748889241504,0.009418647031936877,0.31781356691883605,0.3644018290883882,0.18717699000596022,0.16133213742829133,0.12754205034811847,0.4700599872930138,0.10974398413783537,0.021723178971510493,0.27253117270270155
608,0.0,25.0,1.0,c,R,11.0,1.5,7.0242474263825025,0.8612560237523941,0.18521819660425265,0.061583461362664196,0.35354845632977805,0.3968554299070824,0.38046623843532007,0.3259709173313234,0.14944378421879317,0.2954378569419347,0.3039323082806315,0.04425259783849474,0.1335829423967851
609,44.0,33.0,5.0,c,B,8.827328435680224,136.25,7.0242474263825025,0.5092568430711819,0.2952489789587798,0.09221446016890134,0.27927418059909254,0.2897659025954053,0.24139368792933633,0.25068270758251016,0.18902229398551332,0.24552582644440357,0.17121198547135996,0.0655343339849179,0.05585533254034537
610,30.0,30.0,2.0,rf,R,6.242768725527346,141.375,4.5349214747568904,0.7167042588164444,0.2949201095175286,0.05252384368189978,0.3426964698384411,0.4242322691115097,0.33416350690423074,0.2796953571101226,0.20274131522962785,0.2763420769996753,0.14550343096557208,0.05262600647132981,0.27730761305341894
611,0.0,27.0,0.0,rf,B,9.333333333333334,3.75,4.5349214747568904,0.575541686628762,0.3478778320718005,0.19293458502149552,0.38324655611166153,0.4031852040784105,0.29507809406934654,0.1680917752882632,0.11380786745899327,0.17842161918700553,0.2055687396904566,0.029946143550220673,0.1253238490144017
612,690.0,30.0,2.0,rf,R,1.3626792641229064,606.625,4.5349214747568904,0.8509460756808416,0.1598919779777286,0.0973851258842233,0.3107441068586295,0.36924701448228076,0.38369845032745264,0.2738181360170012,0.2801193553119572,0.2758396711141089,0.18814945756335694,0.06417715300483262,0.19922369524260863
613,0.0,24.0,0.0,ss,R,6.855345911949686,6.625,5.1327474351055535,1.0361409578201974,0.17376488890355862,0.08310207810215729,0.30365394199651496,0.3034020321083139,0.46589697495582283,0.5312341541092815,0.13762265237324042,0.391582435090603,0.26009047227836257,0.02227542299790149,0.0638299398286814
614,490.0,21.0,0.0,ss,B,2.7342689973205987,330.5,5.1327474351055535,0.7653990537287562,0.10587188325932594,0.07441449078371852,0.3150456238170545,0.33400886465926666,0.3438822735355565,0.29752374541315185,0.1741769050354947,0.39665123150966686,0.24829516003568375,0.07027739707145332,0.1207807379446287
615,626.0,26.0,0.0,lf,R,6.697422644693453,303.625,5.002857585924129,0.7387033986975919,0.24920576313911785,0.06058123846212565,0.37276296563545525,0.4283763444962886,0.3232476890716852,0.32438111048129487,0.17178419565773964,0.32425682679051443,0.21127247758568438,0.027079955699390642,0.20431995933891234
616,0.0,32.0,4.0,cf,L,8.083333333333334,12.75,5.906513769866786,0.4681009993912117,0.4294546449897538,0.021968455013325783,0.2918764769963395,0.3264278085535141,0.2057746966781462,0.2938677719557375,0.1367353670816238,0.216540281507073,0.13132029464887005,0.07795977387289123,0.04532593426036907
617,308.0,24.0,0.0,1b,R,7.333333333333333,115.625,4.780157613345157,0.7002353164379287,0.3200845844952692,0.045178991903286746,0.3244510451705182,0.36330561408909523,0.31224786556694795,0.3170211652007904,0.18693231806492394,0.2408148862938603,0.18597849473331243,0.0453524146129599,0.18306735864453563
618,694.0,31.0,3.0,3b,R,4.831807372175982,609.0,5.174070185843233,0.7536792695309142,0.3057494032188496,0.10922252283563277,0.3355711775574923,0.43628909147123895,0.33459557638649406,0.27467698927468165,0.2444650704659731,0.22586826430831003,0.13334263888316178,0.04258185462260589,0.23531349505337068
619,493.0,29.0,1.0,rf,L,4.992347640554041,462.875,4.5349214747568904,0.6763594681288312,0.16680508903153246,0.10593251962369878,0.31852956492199674,0.36127127477471843,0.3147450430226208,0.240319869890686,0.20794331375638023,0.34690824689007244,0.19167850561074185,0.05575903126195418,0.14891309430515615
620,253.0,27.0,0.0,ss,R,8.291271127575829,77.125,5.1327474351055535,0.4990790093021972,0.31987843937295424,0.115264068894217,0.2411552737073677,0.2884753473752745,0.22530462706600748,0.1567067316954578,0.26905507257108663,0.1714471904319867,0.12947099058603181,0.09441809751021574,0.13506268554652567
621,34.0,28.0,0.0,3b,L,7.718436862058909,79.375,5.174070185843233,0.657557956821234,0.35976454609035424,0.06592745506463456,0.34177376630599987,0.43734595020252115,0.2938792637890265,0.261608918592186,0.20888574021639536,0.23633090596881837,0.13932270752300807,0.013351863479898095,0.3085581234868133
622,714.0,25.0,0.0,3b,R,3.971454728760593,680.75,5.174070185843233,0.8637883543646275,0.24331773033375667,0.07901951005625739,0.37283816366542977,0.46046930637243627,0.3837976496152733,0.3337665620807807,0.19531028970900122,0.2780280625130012,0.19279729569364568,0.04712780408886274,0.29729619515362493
623,554.0,24.0,0.0,cf,B,6.637513171759747,282.875,5.906513769866786,0.6248673716942132,0.2735486580931589,0.058671090148455105,0.3010981359383097,0.3193997746071046,0.2801003447176806,0.3125365540317738,0.15258147342068865,0.3335783878522435,0.16712561427061476,0.05642629050733695,0.11032505009000433
624,0.0,28.0,0.0,cf,B,8.597501391551734,95.0,5.906513769866786,0.5139912448515189,0.25622819948568126,0.05139940076486531,0.2623639179682856,0.29552077453499515,0.23253166158390917,0.20442737851863907,0.18023787658486343,0.35905237170239823,0.15006130161791323,0.03733444855639528,0.18113147773312932
625,677.0,23.0,0.0,1b,R,2.768042878868724,698.0,4.780157613345157,0.8715951416988036,0.16054082930973232,0.08901097567330575,0.3565358503327357,0.4167955760266637,0.387563087273928,0.2979907549357176,0.1638752098501146,0.4045181328109413,0.19897861627774915,0.04576423455368229,0.3650491474275216
626,0.0,28.0,1.0,cf,R,8.55,20.625,5.906513769866786,0.6464013201693954,0.26820760774900015,0.029851320058010968,0.29046209757927066,0.29048301992619163,0.29117170359019057,0.33256874165252365,0.12729593857858265,0.3811028217783923,0.13873138863574747,0.07084447843234047,0.03139650080474345
627,16.0,27.0,0.0,c,R,9.364864864864865,9.25,7.0242474263825025,0.8753097652203903,0.18974865108264158,0.028090701674197704,0.30956220313789373,0.33957315349145106,0.3805635473564618,0.3369475979190112,0.14711470859102843,0.2838839347454439,0.27021473711046345,0.0991327639263309,0.21882730705818265
628,95.0,24.0,0.0,cf,R,8.839520627919045,188.0,5.906513769866786,0.4488966280292261,0.28172445569206284,0.05448155480044826,0.2984883162639345,0.3072148766993831,0.21523624705377206,0.21010387869814273,0.12015158425682167,0.40507493746442924,0.13292073182598,0.04851962186166662,0.1101437165987818
629,0.0,31.0,3.0,c,R,6.5618223575215175,354.625,7.0242474263825025,0.6232898763820316,0.30331294620209287,0.09635117830756289,0.3076566241108746,0.3653448920497881,0.29091476115624265,0.26779199687897487,0.16861301640874124,0.3239521680947513,0.11586629724485574,0.044184978347809906,0.19568158438226987
630,0.0,31.0,3.0,rf,R,6.925915936851712,157.125,4.5349214747568904,0.6059652405956748,0.3032779092097347,0.06361250651619478,0.32944696756192465,0.37375480978063896,0.2748110521742179,0.2640643209484799,0.16206154467956996,0.2784798588893246,0.1787663702643619,0.04637531755335175,0.23372989161989832
631,0.0,29.0,1.0,1b,R,7.5576923076923075,53.625,4.780157613345157,0.6202473883607008,0.15966231138152404,0.08443012193320203,0.30007907295928055,0.3017830551066504,0.2883138385332726,0.2726615578634628,0.2420726222047069,0.30894422142824396,0.24011006460341666,0.032318060761165335,0.04666190385961346
632,96.0,27.0,0.0,1b,R,5.698426457201886,313.375,4.780157613345157,0.6506722989269301,0.2983437864302846,0.037926080560138034,0.31173824092907726,0.34497466917212005,0.28530072067338974,0.3024985847592312,0.14852251523143975,0.31046858654129644,0.1686350777333009,0.057300359350314835,0.22309704864945365
633,0.0,32.0,4.0,3b,L,7.9234943391170365,44.25,5.174070185843233,0.4974093308254209,0.2737082959669773,0.03172850804220398,0.3110027250748093,0.33686127932661414,0.24215941814695585,0.2413827880693856,0.19984488647926138,0.30404591348069004,0.1627181717880304,0.021515730649455302,0.05766623216708549
634,471.0,30.0,2.0,lf,R,3.160779920887737,371.0,5.002857585924129,0.719718307898073,0.20521576768300598,0.11854224659673812,0.3281044653683928,0.3510688416751235,0.3365946732302565,0.30154413658651236,0.1609280860271105,0.3324664905493852,0.2039040416974299,0.05724311978053753,0.13609935043138513
635,0.0,38.0,10.0,c,L,7.958683807971348,208.25,7.0242474263825025,0.5832992195572845,0.2389398277980194,0.09390524032289478,0.291924097996565,0.3303974282385395,0.2696877040574682,0.1956015827199039,0.2574194674607546,0.24430407820023478,0.16795600464712784,0.0704911626554317,0.14619433114744831
636,508.0,31.0,3.0,cf,R,3.0594746912139543,471.625,5.906513769866786,0.6950468703957753,0.1822666036161933,0.09339615017358828,0.3086503261539223,0.34837088919859527,0.3169163204839286,0.26699692949391113,0.21354224876698208,0.29378774590162365,0.1915398247666874,0.0948417140601606,0.1203251820164198
637,27.0,24.0,0.0,3b,B,5.896327810120913,79.75,5.174070185843233,0.4987776629693995,0.18413136963272725,0.09513426573544001,0.2986240284530142,0.28911513890016577,0.25334535900773336,0.2373425175808643,0.11025340773288639,0.4646612808477776,0.1949933886542968,0.028257862137089373,0.010438994588458038
638,524.0,25.0,0.0,3b,R,2.700061578314688,499.75,5.174070185843233,0.6629321462374704,0.21665207246433604,0.08333358894715902,0.32382856517859626,0.34258171370528456,0.3079630662164687,0.3108684946430375,0.13896533191501462,0.39158834342231646,0.18691135558205252,0.03774561366351856,0.10548349287105678
639,678.0,30.0,2.0,rf,R,4.635988254951163,557.75,4.5349214747568904,0.8226993906121683,0.2695138712227956,0.06075198155297743,0.3744421047884912,0.4612290455680054,0.3721131912356467,0.3416660750582706,0.18597993535965965,0.2980213746840432,0.182900958792781,0.03740226647941513,0.2832766299255404
640,0.0,26.0,0.0,2b,L,7.792452349078854,93.375,5.021789243444917,0.6374671537882871,0.24977623941321694,0.09394343908757724,0.2900680697011554,0.3226131058803317,0.2949838337489056,0.2454609512756232,0.2331098305923203,0.354945258052159,0.11378763214799373,0.036471023990591496,0.12433034210913678
641,0.0,38.0,10.0,c,B,10.333333333333334,4.875,7.0242474263825025,0.4150039650015758,0.3117891927015334,0.11648531633998148,0.2792091104955501,0.298778257660358,0.2086613215017296,0.138613768369985,0.14324723195989605,0.33600742712403525,0.13101183007654915,0.029128292248123116,0.0879280127168712
642,420.0,35.0,7.0,c,R,6.67002671960794,322.625,7.0242474263825025,0.6583689727926637,0.18261401992499846,0.034796772220854054,0.3273374469598183,0.36273114197861855,0.29786419857605523,0.26665659942021774,0.18193815710696867,0.3458464414681967,0.2279105012180712,0.05081733371502421,0.18240121546429056
643,717.0,25.0,0.0,lf,L,2.380952380952381,398.125,5.002857585924129,0.7619193315176761,0.09590357494278506,0.09413180705829094,0.29685645464251,0.2963425877852521,0.3500800164447485,0.3217862429123207,0.2098930006909891,0.37929310830594887,0.24779860542931953,0.05250331396537043,0.05158884514256936
644,365.0,27.0,1.0,c,R,8.81081081081081,47.625,7.0242474263825025,0.7894478314567432,0.3506682808157271,0.08599130639158793,0.3463711361058836,0.4212427473655167,0.34555965645220565,0.32295988765137484,0.2106684816191879,0.1735226461940766,0.1683288050670967,0.07754457917093716,0.24274658670934163
645,0.0,26.0,0.0,cf,L,8.96923528123341,142.875,5.906513769866786,0.5029288050941738,0.24089819069192311,0.047438309900162436,0.2668172125656003,0.2581758218050184,0.23043342303002437,0.2688858074259331,0.10093296534877706,0.391177710716813,0.18153912898142535,0.07854741714125037,0.0054406446872125175
646,353.0,34.0,6.0,cf,R,6.167862488060589,405.375,5.906513769866786,0.7155805611350082,0.31586431909489643,0.06400229077425892,0.3280794763102004,0.42258178476226294,0.3142003735677372,0.26916968264249846,0.2559010488897296,0.19672672297796856,0.12559712544622656,0.07319381279218604,0.22174758652469778
647,0.0,28.0,0.0,lf,R,5.982627137764541,133.5,5.002857585924129,0.6468521306267815,0.26650634403473095,0.04745043119403279,0.31203065199370744,0.35321743809003997,0.2909869508901155,0.2513558377245305,0.1434154896148867,0.3165522337887845,0.16500932257104284,0.09639025399548483,0.31137921653993644
648,565.0,34.0,6.0,3b,R,1.9020826306913996,593.0,5.174070185843233,0.7187383079118764,0.1350002233718622,0.11528031608876012,0.32938791152700747,0.3479710397977029,0.33714753238321565,0.2914937970948455,0.14895175699174634,0.4507206582278456,0.21997981395928815,0.024259594022299935,0.14716191677842316
649,0.0,29.0,1.0,2b,R,7.19217812641204,203.0,5.021789243444917,0.6461708123032381,0.2713785459244001,0.06846964336654043,0.33152579840172286,0.3744664427792461,0.30345450160759624,0.29221344919562026,0.14171782914979755,0.33458914589033184,0.16009329898295957,0.05022552543509524,0.2800626095836107
650,347.0,24.0,0.0,lf,L,6.75,33.125,5.002857585924129,0.5598929311413288,0.17799681701797354,0.09368877955078153,0.31734467098090063,0.3627729504403949,0.30163457153439616,0.2221797337903843,0.18767348596043343,0.3859165539377598,0.2042370030506709,0.024609893013200657,0.11989662304665777
651,554.0,27.0,0.0,cf,L,7.336827373352272,474.375,5.906513769866786,0.6221264672026272,0.2717034053685906,0.07304289976842039,0.2958689053276503,0.34176627309446955,0.28116171197646356,0.23941101261398026,0.23428895913245223,0.24552021747504854,0.15967084482642674,0.07016012986114123,0.15295585471330977
652,0.0,33.0,5.0,cf,R,7.640701652465788,161.375,5.906513769866786,0.5973589355310972,0.2351484294429339,0.03690422284890475,0.3088342192407435,0.3316257568964885,0.26269965194737893,0.2785973222225778,0.16239408689141413,0.3355947986200238,0.2177618559182842,0.04648648662389342,0.096965651889536
653,0.0,36.0,8.0,1b,B,10.411764705882351,32.25,4.780157613345157,0.6447090532498034,0.2814819598588415,0.12281116505594544,0.32238204398252174,0.3879891501137849,0.31533285326209676,0.21604016736009454,0.1766847644765354,0.2395128854021691,0.17359604127182018,0.06428580703686762,0.2948416050160205
654,179.0,24.0,0.0,rf,R,8.507042253521126,128.75,4.5349214747568904,0.6565465939610314,0.30780509181778126,0.09206114107617254,0.32211054632602043,0.40246358991454734,0.30605202208335436,0.2812048890539461,0.1876142984908702,0.27935198658182764,0.12998348144608962,0.04828824538493871,0.17321878317984735
655,154.0,33.0,5.0,c,R,6.881666740311962,320.25,7.0242474263825025,0.6572483373893082,0.14090366880223715,0.0807849116029433,0.3025505744790686,0.3117113270327828,0.30889750373075076,0.285127899607923,0.19840621886266468,0.356788395526134,0.22748857590504293,0.06481843440395865,0.058924409302318494
656,0.0,23.0,0.0,3b,R,7.882352941176471,40.625,5.174070185843233,0.6303934100507382,0.20230429756435364,0.06438638950309138,0.30527387666800737,0.3119366856173649,0.2866260357742272,0.3158764093734897,0.196913182198184,0.3702722170746164,0.19499714340428384,0.02067924348274399,0.09359170318988458
657,369.0,32.0,4.0,ss,R,5.412545316583762,562.375,5.1327474351055535,0.6928514587062568,0.17496367804979748,0.05083245059781898,0.31516512027884713,0.3381665160642742,0.31959257350935266,0.2886980959388062,0.19211067450521535,0.3480005018340953,0.20213948669599502,0.0530651384087503,0.14529064190785496
658,0.0,24.0,0.0,1b,R,6.82051282051282,78.125,4.780157613345157,0.6525881454379855,0.42688966020742075,0.06556049201003271,0.3170981491560281,0.3942591247570167,0.3061190831159471,0.33633205117165765,0.14045435381066618,0.2443120141691669,0.09890572039050553,0.05114053014777229,0.3064521547521184
659,690.0,29.0,1.0,ss,R,2.0642729862819227,685.375,5.1327474351055535,0.83739127055145,0.17982258458591902,0.061511586685406565,0.3402153224693042,0.3806891306058662,0.36841959073585834,0.3487203564673719,0.2030521841953695,0.35606110096127747,0.1981965155822425,0.04772326656772516,0.18418496753728317
660,309.0,33.0,5.0,3b,B,5.514421595586998,562.125,5.174070185843233,0.745036238224782,0.22610559149459758,0.07262531015398462,0.3212818443226635,0.3801084900728109,0.3287778249962356,0.28038788891341754,0.24961326343604842,0.24227750922047273,0.19154062619723597,0.07394273390396831,0.1772181215163457
661,71.0,26.0,0.0,2b,R,7.541666666666667,43.75,5.021789243444917,0.5085387407445576,0.1732664113287223,0.07162432451775207,0.28046553842370286,0.2849423723009906,0.24942016016084503,0.24520706423716981,0.16065785790546877,0.42804920513123473,0.15962683763938962,0.03353914727422092,0.013981419937691591
662,0.0,42.0,14.0,1b,R,6.858706927972636,330.25,4.780157613345157,0.8089596249035194,0.15618255929826055,0.06398125547601477,0.32871291964582827,0.39573354980379943,0.36052039678141884,0.24320639607316974,0.23185957749738978,0.3316312560887731,0.16430684750330876,0.0855666942193052,0.3005616578194588
663,435.0,28.0,0.0,2b,L,3.3406573869705563,396.375,5.021789243444917,0.7754818301006774,0.25243659309193445,0.10275100796073597,0.33861817082159923,0.41381197891029103,0.3447098360053865,0.2733318239856372,0.21049802762084627,0.25619345958108336,0.1736797030294451,0.06309532234646653,0.2567875115559213
664,408.0,34.0,6.0,ss,R,6.051354860995021,562.75,5.1327474351055535,0.6686043438982904,0.15657422603875626,0.06268791133058135,0.3080734597773078,0.32368885775712053,0.30862777223354587,0.27560361752361445,0.169672493439863,0.3871836208598257,0.20583332485718683,0.06655354478824663,0.12592457554636516
665,0.0,30.0,2.0,cf,L,7.510857077205882,204.0,5.906513769866786,0.5622206000192589,0.3594393298974552,0.07064564629897856,0.31150553211612275,0.36878390725596866,0.277802346991433,0.28942488487507245,0.1355499929119357,0.2925444411241566,0.1126851937812809,0.028585756229095094,0.17346234619974155
666,0.0,29.0,1.0,lf,R,9.847341337907375,19.875,5.002857585924129,0.7670260167408974,0.2125076843742812,0.13354310433662497,0.2927238487165625,0.3175919403504608,0.3600429362713106,0.31683590513495835,0.13343172471322706,0.45318450059137394,0.15934147033729296,0.029071276561270704,0.15037198786324713
667,602.0,26.0,0.0,rf,L,4.1085221157718905,626.875,4.5349214747568904,0.7420283113604519,0.14388752685361544,0.06696447496567844,0.33082247042195867,0.3619258804418982,0.334168510494747,0.31523968669230723,0.1887905594751994,0.40256733218362517,0.21746491031870996,0.03680049206644076,0.10975110756383792
668,73.0,24.0,0.0,cf,L,9.0,42.5,5.906513769866786,0.8168462824364078,0.39469094628564483,0.08715663318919009,0.32588015719336894,0.39089144424894473,0.3609265696856199,0.5061953253097756,0.16619507116742985,0.23889870226118484,0.16417154410045345,0.005448126026185683,0.19588495438150635
669,65.0,29.0,1.0,3b,L,8.73702886366821,99.125,5.174070185843233,0.7329841514808041,0.26031340769626543,0.07983317187110245,0.3310839300971004,0.3747419516713708,0.327753304991108,0.29232271128371906,0.17430449223239586,0.2735313551847789,0.18282543237348078,0.07647844118274795,0.23190592836851687
670,0.0,31.0,3.0,2b,R,9.666666666666666,4.5,5.021789243444917,0.5743564684848174,0.2575513212921279,0.07807219160425415,0.32409195469306173,0.33124375259718875,0.26792233890588496,0.2883745965554015,0.10485611293595813,0.35401446173803475,0.1856897529581118,0.07125650933780832,0.07174676020657528
671,349.0,26.0,0.0,ss,B,7.81317110957521,357.25,5.1327474351055535,0.5642287773711933,0.26057975661422733,0.11446807911093877,0.27537882809071124,0.3018708003142904,0.26679665868737074,0.23508514894719929,0.18459760193491925,0.2810660874795327,0.18709096444738232,0.05465386096556956,0.09210163677654457
672,0.0,23.0,1.0,2b,L,8.473684210526315,17.25,5.021789243444917,0.6338197908633556,0.2279432607764142,0.06704205933664782,0.3307452626934701,0.32314575591137673,0.2888320098699284,0.3154319330604174,0.137065370852271,0.3544938443084035,0.19018360092739453,0.0674152263712866,0.03063344817808832
673,565.0,27.0,0.0,lf,R,4.392685503979047,563.375,5.002857585924129,0.7231381827127148,0.19689664156377432,0.056647257040463625,0.3037061898636183,0.342179685868821,0.33169299971154287,0.2873962907779618,0.1855241003638532,0.33728498276841806,0.18005489828933452,0.0717560599864085,0.18427190962291715
674,80.0,21.0,0.0,2b,R,7.219512195121952,96.875,5.021789243444917,0.7709775486737267,0.2178820864027015,0.06494906326616352,0.33918439534658446,0.37953860169640674,0.3446160708672972,0.34663133921504685,0.18147192655053784,0.3339233415147422,0.20739300615054632,0.0290436137603974,0.1895597733916089
675,451.0,30.0,2.0,rf,R,2.332377750740665,661.625,4.5349214747568904,1.0191564822145163,0.2547068157219249,0.127977765038722,0.42983814072722826,0.576026958163267,0.4341931202553131,0.3371101796672767,0.24121158919305524,0.2724994568037443,0.16861332211437652,0.018464799480534658,0.38471002349838623
676,194.0,29.0,1.0,c,R,8.742949047864128,167.5,7.0242474263825025,0.6923816961327109,0.3279937291474066,0.08420459419627421,0.3123580508149483,0.3548466444643608,0.311437217667872,0.35366636793587347,0.21542783608402308,0.2054453310663304,0.17979287179564513,0.043405481785289385,0.10223989119328847
677,0.0,38.0,10.0,Unknown,R,10.0,0.75,5.335202547849564,0.6171716584712704,0.19692225161454746,0.0708366637354772,0.29708949041940136,0.33511374830989343,0.28142631800421897,0.2519107641059556,0.16741512197056893,0.41406567854795673,0.15368071884017462,0.04564141902454089,0.1527167361420494
678,384.0,29.0,1.0,2b,R,6.885601168789005,182.375,5.021789243444917,0.6627743103108942,0.1451460309661119,0.06199698903397151,0.28374554093134463,0.31521170718621866,0.30023155287314696,0.27939869598429745,0.25875968221331197,0.34276789139617225,0.15267945333916766,0.08794102990927617,0.07299647718008076
679,466.0,29.0,1.0,rf,L,4.951612903225806,178.875,4.5349214747568904,0.7063842747614096,0.21845781661796465,0.1165910407556116,0.3418289380276733,0.3927022864006729,0.3295928249709195,0.276359649870723,0.21205029091078634,0.3265683988953578,0.15559663621604164,0.031607612554458486,0.15898966215262655
680,0.0,34.0,6.0,3b,R,5.749556199648834,188.0,5.174070185843233,0.5931137558808999,0.23888670246825716,0.05537631617139141,0.29090411062305993,0.3108570628387729,0.276973792302887,0.29550508889833416,0.19622664685498273,0.33122006342262184,0.160808537362544,0.04930018154540076,0.07603729403688234
681,0.0,36.0,8.0,ss,R,4.358781487990627,213.375,5.1327474351055535,0.6514926531854762,0.19242137073155743,0.045064964661419904,0.3061308306994609,0.30857347098606097,0.30403812533304636,0.3182183312557498,0.16116057984299637,0.3333288847620309,0.22829032193771295,0.0565135332948234,0.04698433826532449
682,445.0,25.0,0.0,2b,B,4.878245379373392,391.25,5.021789243444917,0.6867810983318539,0.16137977931173556,0.03625662036653732,0.29773422965974533,0.32968217024096036,0.3058101164783432,0.2718583392862933,0.19582169265744379,0.399555712917872,0.17219569429864146,0.05830048324385687,0.17498447409597795
683,0.0,32.0,4.0,cf,R,8.909090909090908,26.25,5.906513769866786,0.6098813676542082,0.19993023835418008,0.012478082447569046,0.27850254481627373,0.2769420540819254,0.29128002771318706,0.343387482706153,0.06966568850236231,0.5109948798960176,0.18658992736055813,0.028281151559802233,0.025745130659889634
