,Unnamed: 0,player_mlb_id,playerID_LAHMAN,birthYear,birthMonth,birthDay,birthCountry,weight,height,bats,throws,debut,birthDate,year,years_after_debut,total_pa,total_bf,base_ended_inn,field_p,field_c,field_1b,field_2b,field_3b,field_ss,field_lf,field_cf,field_rf,batter_strikeout,pitcher_strikeout,batter_caught_stealing_3b,pitcher_caught_stealing_3b,batter_field_out,pitcher_field_out,batter_walk,pitcher_walk,batter_force_out,pitcher_force_out,batter_sac_fly,pitcher_sac_fly,batter_single,pitcher_single,batter_hit_by_pitch,pitcher_hit_by_pitch,batter_double,pitcher_double,batter_grounded_into_double_play,pitcher_grounded_into_double_play,batter_sac_bunt,pitcher_sac_bunt,batter_home_run,pitcher_home_run,batter_fielders_choice,pitcher_fielders_choice,batter_field_error,pitcher_field_error,batter_other_out,pitcher_other_out,batter_caught_stealing_2b,pitcher_caught_stealing_2b,batter_triple,pitcher_triple,batter_strikeout_double_play,pitcher_strikeout_double_play,batter_fielders_choice_out,pitcher_fielders_choice_out,batter_double_play,pitcher_double_play,batter_sac_fly_double_play,pitcher_sac_fly_double_play,batter_catcher_interf,pitcher_catcher_interf,batter_pickoff_caught_stealing_2b,pitcher_pickoff_caught_stealing_2b,batter_pickoff_2b,pitcher_pickoff_2b,batter_pickoff_caught_stealing_3b,pitcher_pickoff_caught_stealing_3b,batter_triple_play,pitcher_triple_play,batter_pickoff_1b,pitcher_pickoff_1b,batter_sac_bunt_double_play,pitcher_sac_bunt_double_play,batter_wild_pitch,pitcher_wild_pitch,batter_game_advisory,pitcher_game_advisory,batter_caught_stealing_home,pitcher_caught_stealing_home,batter_pickoff_3b,pitcher_pickoff_3b,batter_stolen_base_2b,pitcher_stolen_base_2b,batter_passed_ball,pitcher_passed_ball,batter_pickoff_caught_stealing_home,pitcher_pickoff_caught_stealing_home,batter_pickoff_error_3b,pitcher_pickoff_error_3b,batter_stolen_base_3b,pitcher_stolen_base_3b,batter_line_drive,pitcher_line_drive,batter_fly_ball,pitcher_fly_ball,batter_ground_ball,pitcher_ground_ball,batter_popup,pitcher_popup,hits,elig_pa,avg,tb,slg,obp,ops,babip,k_rate_batter,bb_rate_batter,hr_rate,iso,xbh,rc,pa_per_k,pa_per_bb,positions_played,k_bb_ratio_batter,earned_runs,outs_recorded,inherited_runners,innings_pitched,ERA,pitcher_hits_allowed,whip,k_rate_pitcher,bb_rate_pitcher,baa,k_bb_ratio_pitcher,avg_bf_per_outing,total_runs,batter_avg_exp_ba,pitcher_avg_exp_ba,fielding_att,mean_ba_on_field_att,errors,mean_ba_on_errors,field_pct,batter_fly_balls,batter_ground_balls,batter_line_drives,batter_pop_ups,fly_ball_ratio,ground_ball_ratio,line_drive_ratio,pop_up_ratio,gb_fb_ratio_batter,pitcher_fly_balls,pitcher_ground_balls,pitcher_line_drives,pitcher_pop_ups,gb_fb_ratio_pitcher,primary_position
5480,5480,efe6534cd7ff125e43c44de73d496166fc80a20a,b8fd5f8d6a754c851ffc1646931758ee2300f74f,1995,12,25,D.R.,235,75,R,R,7/10/2018,12/25/1995,2023,5,0,261,0,261,0,0,0,0,0,0,0,0,0,62,0,0,0,105,0,23,0,4,0,1,0,31,0,4,0,15,0,5,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,49,0,69,0,6,0,0,,0,,,,,,,0.0153256704980842,,0,,,,1,,28.0,179.0,687.0,59.66666666666666,4.223463687150838,50,0.4078212290502793,0.2375478927203065,0.0881226053639846,0.1915708812260536,2.6956521739130435,2.6628352490421454,,,0.326859649122807,4.0,0.212,,,,,,,,inf,inf,inf,inf,,40.0,70.0,50.0,11.0,1.75,p
5481,5481,1ad15b9a0cc6db1ffccf708ff0dd5f64df43b825,14f8fbd1e25fc35b72545f816b1d7e7294440013,1997,12,12,D.R.,215,74,R,R,5/25/2022,12/12/1997,2023,1,0,102,0,102,0,0,0,0,0,0,0,0,0,17,0,0,0,40,0,10,0,5,0,2,0,11,0,1,0,4,0,3,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,15,0,40,0,3,0,0,,0,,,,,,,0.0098039215686274,,0,,,,1,,10.0,66.0,287.0,22.0,4.090909090909091,17,0.4090909090909091,0.1666666666666666,0.0980392156862745,0.1666666666666666,1.7,3.215686274509804,,,0.2798333333333333,3.0,0.1913333333333333,,,,,,,,inf,inf,inf,inf,,14.0,42.0,12.0,4.0,3.0,p
5482,5482,b410d6a7d796e89b7aa1ea2ff31fd55f57c28cec,9ff9e5ee8bd9292503434a4c16fc4699ac40c09d,1992,10,14,D.R.,205,73,L,L,8/20/2019,10/14/1992,2023,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,0,,,,0,,0.0,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5483,5483,128ada6b98607ed25d6d8cc438c71c3aed6a30a7,309c19371dd2f5788fcbc51a70ec6b1bd2671e32,1987,8,10,USA,210,74,L,L,8/29/2013,8/10/1987,2023,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,0,,,,0,,0.0,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5484,5484,6e465d2c81c54c23ca76eea9d24af8d6180f1c9d,da7bc9423ca8f3df044a812ed7c7a6f2a5eda29b,1990,7,4,USA,190,77,R,L,9/3/2016,7/4/1990,2023,7,0,17,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,1,0,1,0,0,0,2,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,7,0,1,0,0,,0,,,,,,,0.1176470588235294,,0,,,,1,,3.0,11.0,31.0,3.6666666666666665,7.363636363636364,4,0.4545454545454545,0.0588235294117647,0.0588235294117647,0.2352941176470588,1.0,9.0,,,0.3624285714285714,,,,,,,,,,inf,inf,inf,inf,,1.0,6.0,6.0,1.0,6.0,p
5485,5485,76145728fc159fb72a70413e45848af642cd9259,298b792176ed9ddb97aeeecee8c378965ee0f372,1986,10,19,USA,190,70,L,R,9/18/2010,10/19/1986,2023,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,0,,,,0,,0.0,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5486,5486,e9f6f2d92db84e2874b21d5726f561535b18f2c6,708170b676e7c57e3517acedec0a0f38cfb9b32e,1990,4,18,USA,195,74,R,R,5/14/2014,4/18/1990,2023,9,0,421,0,421,0,0,0,0,0,0,0,0,0,79,0,0,0,181,0,20,0,8,0,3,0,64,0,4,0,25,0,6,0,3,0,15,0,2,0,3,0,0,0,1,0,1,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,77,0,133,0,19,0,0,,0,,,,,,,0.0356294536817102,,0,,,,1,,49.0,280.0,769.0,93.33333333333331,4.7250000000000005,105,0.4464285714285714,0.1876484560570071,0.0475059382422802,0.2494061757719715,3.95,12.16627078384798,,,0.3543885350318471,20.0,0.20005,,,,,,,,inf,inf,inf,inf,,61.0,142.0,84.0,27.0,2.3278688524590163,p
5487,5487,5cd88c0b1bc0727f0185bd2c7b5ed74fb3eeb826,ebab6f3ec15058d0a86dcd0846e13cfe40bc4db2,1992,8,16,USA,190,69,R,R,4/8/2015,8/16/1992,2023,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,0,,,,0,,0.0,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5488,5488,e7a61d47409580c9826b13a83f184ce87a692b02,4a8cd7712666c35544d1895f6f0f969b1efa2743,1985,9,20,USA,217,75,R,R,9/10/2009,9/20/1985,2023,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,0,,,,0,,0.0,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5489,5489,d1889cdc50f553a847be4e24efde3793bed59f64,5ab9345df1568a90d08ba9a2e1f8b52bf6523946,1987,4,4,Cuba,200,72,R,R,6/23/2014,4/4/1987,2023,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,0,,,,0,,0.0,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5490,5490,aa3d79f358afbee1f5c09c94dbabe17a75f0e319,01f4f4fb2e341205883c7e4e91b61f0bf09fbe67,1999,7,8,USA,210,74,L,L,8/1/2021,7/8/1999,2023,2,0,644,0,644,0,0,0,0,0,0,0,0,0,167,0,0,0,225,0,58,0,15,0,2,0,93,0,13,0,28,0,11,0,0,0,19,0,1,0,4,0,0,0,1,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,111,0,150,0,24,0,0,,0,,,,,,,0.0295031055900621,,0,,,,1,,69.0,421.0,1430.0,140.33333333333334,4.425178147268408,141,0.4726840855106888,0.2593167701863354,0.0900621118012422,0.2189440993788819,2.8793103448275863,12.20496894409938,,,0.3591042183622828,4.0,0.153,,,,,,,,inf,inf,inf,inf,,94.0,158.0,112.0,39.0,1.680851063829787,p
5491,5491,b505fcd3d7225538a30ecb5c4edab3e4b4b2c6bd,ba71ede68985146cb1a972cf6be61a2a7d7e9668,1986,3,6,USA,210,77,R,L,9/7/2007,3/6/1986,2023,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,0,,,,0,,0.0,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5492,5492,833193952eb3312ce58f20271128721570691ade,acb268c0ebdf3a7543032125bdbc86049fd75db8,1990,11,13,USA,211,75,R,R,4/8/2016,11/13/1990,2023,7,0,172,0,172,0,0,0,0,0,0,0,0,0,42,0,0,0,74,0,10,0,1,0,3,0,25,0,1,0,4,0,2,0,1,0,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,38,0,49,0,7,0,0,,0,,,,,,,0.0348837209302325,,0,,,,1,,32.0,121.0,538.0,40.333333333333336,7.140495867768594,36,0.3801652892561983,0.2441860465116279,0.0581395348837209,0.2093023255813953,4.2,3.145348837209302,,,0.3438571428571428,4.0,0.2165,,,,,,,,inf,inf,inf,inf,,34.0,48.0,25.0,12.0,1.411764705882353,p
5493,5493,e39d4e5af0c75b79891bb526e5aeffc90e762fbf,ddeee2fe0cb42764edba48e48d16e6b8870e4e05,1999,12,7,D.R.,174,72,L,R,4/24/2021,12/7/1999,2023,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,0,,,,0,,0.0,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5494,5494,04f9c2f30346853e09f3678562b61e8957eef0aa,40d15a3466ec8582d2af294869d707cb9af185c7,1996,10,24,D.R.,240,72,L,R,7/25/2017,10/24/1996,2023,6,647,0,1,0,0,0,0,5587,5,0,0,0,124,0,0,0,263,0,52,0,12,0,2,0,90,0,11,0,34,0,15,0,0,0,33,0,1,0,5,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,130,0,195,0,38,0,157,593,0.2647554806070826,290,0.4890387858347386,0.3353658536585366,0.8244046394932752,0.2214285714285714,0.209106239460371,0.087689713322091,,0.224283305227656,67,102.20910623946035,4.782258064516129,11.403846153846152,2,2.3846153846153846,0.0,,0.0,0.0,0.0,0,,,,,,,104.0,0.3623464912280701,,395.0,0.1875443037974683,14.0,0.2072142857142857,0.9645569620253164,109.0,210.0,92.0,45.0,,,,,1.926605504587156,,,,,,3b
5495,5495,5b1ac9a19d0b1dbc0ab174aeb665fc68f4a7012d,3952116386cd49b39b0620613c45d55965e5d70a,1990,8,1,Cuba,195,73,R,R,4/5/2016,8/1/1990,2023,7,342,0,0,0,0,119,304,1159,1141,287,0,0,64,0,0,0,144,0,15,0,14,0,4,0,47,0,7,0,20,0,13,0,1,0,4,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,46,0,120,0,24,0,72,322,0.2236024844720497,106,0.3291925465838509,0.2732558139534883,0.6024483605373393,0.2138364779874214,0.1987577639751552,0.046583850931677,,0.1055900621118012,25,28.63975155279503,5.03125,21.466666666666665,5,4.266666666666667,0.0,,0.0,0.0,0.0,0,,,,,,,25.0,0.2915944881889764,,199.0,0.2222626262626262,2.0,0.2125,0.9899497487437184,40.0,128.0,54.0,32.0,,,,,3.2,,,,,,3b
5496,5496,56edfc0a0cb6da94f5f2faa2aba4a13fe8c23550,47837acdc9670d3fd3adf4355a804fa1d5467366,1996,9,28,P.R.,224,74,R,R,4/8/2022,9/28/1996,2023,1,0,286,0,286,0,0,0,0,0,0,0,0,0,86,0,0,0,95,0,36,0,6,0,2,0,30,0,10,0,10,0,4,0,2,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,42,0,61,0,18,0,0,,0,,,,,,,0.0139860139860139,,0,,,,1,,32.0,193.0,904.0,64.33333333333333,4.476683937823834,44,0.4145077720207253,0.3006993006993007,0.1258741258741259,0.1538461538461538,2.388888888888889,2.762237762237762,,,0.2983026315789474,8.0,0.16575,,,,,,,,inf,inf,inf,inf,,36.0,64.0,30.0,22.0,1.7777777777777777,p
5497,5497,309a1f01f20d5291c0ecd0a7cdfa6c248ea61dcf,490f315069b7685e983b645ac5d549529d1e924d,1994,3,22,P.R.,207,75,R,R,6/6/2016,3/22/1994,2023,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,0,,,,0,,0.0,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5498,5498,b76250a480383127f8406788203703b8923ceb16,3ccb91479ec07ec2e74513fc4fb6df5d6568976b,1990,11,17,Venezuela,223,73,R,R,9/12/2015,11/17/1990,2023,8,526,0,0,0,4515,0,0,0,0,0,0,0,118,0,0,0,210,0,33,0,11,0,4,0,90,0,2,0,25,0,12,0,0,0,14,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,74,0,173,0,31,0,130,489,0.2658486707566462,199,0.4069529652351738,0.3148854961832061,0.7218384614183799,0.2442105263157894,0.2413087934560327,0.0674846625766871,,0.1411042944785276,40,66.33333333333333,4.1440677966101696,14.818181818181818,1,3.575757575757576,0.0,,0.0,0.0,0.0,0,,,,,,,73.0,0.329040650406504,,810.0,0.0932,,,,72.0,179.0,82.0,37.0,,,,,2.486111111111111,,,,,,c
5499,5499,f6b2567afd875299a363105cb9f991ce921365f5,32f3a57fbfb92148e3635b134655c93b3928c169,1991,5,27,Venezuela,254,72,R,R,9/8/2014,5/27/1991,2023,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,0,,,,0,,0.0,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5500,5500,228730d290ac32adc634c863565498ba3e65315c,12666280e5259f949a06453caa6bd62891f8d5e9,1996,9,13,Venezuela,170,72,L,L,9/17/2021,9/13/1996,2023,2,0,42,0,42,0,0,0,0,0,0,0,0,0,4,0,0,0,13,0,7,0,0,0,2,0,8,0,2,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,13,0,2,0,0,,0,,,,,,,0.0,,0,,,,1,,11.0,17.0,191.0,5.666666666666667,17.470588235294116,13,1.1764705882352942,0.0952380952380952,0.1666666666666666,0.3095238095238095,0.5714285714285714,6.0,,,0.3361379310344827,,,,,,,,,,inf,inf,inf,inf,,6.0,12.0,8.0,3.0,2.0,p
5501,5501,a33c78c2bb3985b85902bbf4e9293e9b4a1c145d,38b99fa49c0980c0824c628841d7aec97acb93d7,2000,8,13,Colombia,175,70,R,R,9/18/2022,8/13/2000,2023,1,293,0,1,0,0,186,912,1398,0,0,0,0,69,0,0,0,124,0,17,0,6,0,1,0,41,0,3,0,9,0,10,0,0,0,10,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,39,0,109,0,14,0,60,275,0.2181818181818181,99,0.36,0.2711864406779661,0.6311864406779661,0.1886792452830188,0.2509090909090909,0.0618181818181818,,0.1418181818181818,19,27.72,3.985507246376812,16.176470588235293,3,4.0588235294117645,0.0,,0.0,0.0,0.0,0,,,,,,,28.0,0.3131182266009852,,140.0,0.1786,6.0,0.2536666666666666,0.9571428571428572,30.0,113.0,45.0,15.0,,,,,3.7666666666666666,,,,,,3b
5502,5502,b33b7bd237bd4e459dc8a4d0f65f53ce3a3a70dc,e57cbc43be23c9542e4c92ea709cb386a7e588a9,1984,2,27,D.R.,315,76,R,R,6/20/2014,2/27/1984,2023,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,0,,,,0,,0.0,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5503,5503,7bbad804f2bb6d1e1e13380c3cda7d595303f4df,99e67ae58b5ed81519c169de79d43d1a74f36168,1996,11,19,D.R.,217,76,L,L,8/15/2020,11/19/1996,2023,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,0,,,,0,,0.0,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5504,5504,afdfadd420af8a174c67f227ae492ca37bc28c5d,50396185471bf53e5ef680649a37b8dc94ed7abd,1994,11,28,D.R.,224,72,R,R,4/3/2017,11/28/1994,2023,6,0,54,0,54,0,0,0,0,0,0,0,0,0,16,0,0,0,25,0,5,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,0,13,0,3,0,0,,0,,,,,,,0.0,,0,,,,1,,0.0,41.0,94.0,13.666666666666666,0.0,8,0.3170731707317073,0.2962962962962963,0.0925925925925925,0.1481481481481481,3.2,3.0185185185185186,,,0.3017878787878787,1.0,0.311,,,,,,,,inf,inf,inf,inf,,9.0,14.0,6.0,4.0,1.5555555555555556,p
5505,5505,8fe5068677f925b38c5c2fd0db4d9d876a3eac57,7bba4c598aca5950837e1dcb56d4834119dd45b8,1991,8,8,Cuba,215,74,R,R,4/3/2017,8/8/1991,2023,6,599,0,1,0,0,4071,0,139,0,0,0,0,93,0,0,0,228,0,65,0,10,0,2,0,116,0,8,0,35,0,16,0,0,0,22,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,90,0,226,0,14,0,173,532,0.325187969924812,274,0.5150375939849624,0.4066115702479339,0.9216491642328964,0.296078431372549,0.1748120300751879,0.1221804511278195,,0.1898496240601503,57,122.57894736842104,5.720430107526882,8.184615384615384,2,1.4307692307692308,0.0,,0.0,0.0,0.0,0,,,,,,,80.0,0.3745290023201856,,207.0,0.1560869565217391,4.0,0.22575,0.9806763285024156,77.0,245.0,90.0,19.0,,,,,3.1818181818181817,,,,,,1b
5506,5506,401e7703c0eb224fb61797e3bdfca6b4b93c455d,18fb8f19f4d2df993a40d16372f22699778cec35,1998,9,21,D.R.,195,72,R,R,9/2/2022,9/21/1998,2023,1,378,0,0,0,1694,274,0,0,0,0,0,0,72,0,0,0,146,0,11,0,15,0,6,0,55,0,5,0,22,0,12,0,0,0,23,0,2,0,5,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,85,0,127,0,10,0,100,361,0.2770083102493075,191,0.5290858725761773,0.3076923076923077,0.836778180268485,0.2278106508875739,0.1994459833795014,0.0304709141274238,,0.2520775623268698,45,58.72853185595568,5.013888888888889,32.81818181818182,2,6.545454545454546,0.0,,0.0,0.0,0.0,0,,,,,,,62.0,0.356006968641115,,408.0,0.1295714285714286,,,,72.0,131.0,65.0,19.0,,,,,1.8194444444444444,,,,,,c
5507,5507,02db096acbd50af9cdc36f25a64b16f7e62d8589,e9495a85fb12761a8ee0e5126978356c2ae13392,1996,11,15,D.R.,216,72,R,R,8/4/2019,11/15/1996,2023,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,0,,,,0,,0.0,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5508,5508,64c2d02e906f038c0ee50863791b87580d648ea4,73517ad2765d30b53ce55a4ccba82eeec2a7caea,1996,10,7,Cuba,215,73,R,R,8/2/2022,10/7/1996,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,0,,,,0,,0.0,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5509,5509,499957d5f33b2c242ef6be80321520beefdb6c12,4b5938c449bf12516b6e3ce7539ed939aab82433,1990,5,26,USA,226,74,L,L,8/6/2015,5/26/1990,2023,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,0,,,,0,,0.0,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
